"","Mktrait","SCseg","Predicted","Probability","CombCol"
"74","HARD","TRAD","agree",0.404442037995955,"TRAD|HARD"
"75","HARD","TRAD","strongly_agree",0.384956596748764,"TRAD|HARD"
"76","MCON","PROD","strongly_disagree",0.00281773939774234,"PROD|MCON"
"77","MCON","PROD","disagree",0.00497902699644926,"PROD|MCON"
"78","MCON","PROD","not_sure",0.0242609726803957,"PROD|MCON"
"79","MCON","PROD","agree",0.133455289568776,"PROD|MCON"
"80","MCON","PROD","strongly_agree",0.834486971356637,"PROD|MCON"
"81","MCON","PRODTRAD","strongly_disagree",1.1774756521606e-08,"PRODTRAD|MCON"
"82","MCON","PRODTRAD","disagree",2.09698314605262e-08,"PRODTRAD|MCON"
"83","MCON","PRODTRAD","not_sure",1.0526492977208e-07,"PRODTRAD|MCON"
"84","MCON","PRODTRAD","agree",6.88481097501661e-07,"PRODTRAD|MCON"
"85","MCON","PRODTRAD","strongly_agree",0.999999173509385,"PRODTRAD|MCON"
"86","MCON","TRAD","strongly_disagree",0.00127323106080283,"TRAD|MCON"
"87","MCON","TRAD","disagree",0.00225950485722145,"TRAD|MCON"
"88","MCON","TRAD","not_sure",0.0111895868660859,"TRAD|MCON"
"89","MCON","TRAD","agree",0.0674122306354666,"TRAD|MCON"
"90","MCON","TRAD","strongly_agree",0.917865446580423,"TRAD|MCON"
"91","MSIZE","PROD","strongly_disagree",0.00253707756711514,"PROD|MSIZE"
"92","MSIZE","PROD","disagree",0.00448658256552646,"PROD|MSIZE"
"93","MSIZE","PROD","not_sure",0.0219255091525931,"PROD|MSIZE"
"94","MSIZE","PROD","agree",0.122539744014483,"PROD|MSIZE"
"95","MSIZE","PROD","strongly_agree",0.848511086700282,"PROD|MSIZE"
"96","MSIZE","PRODTRAD","strongly_disagree",0.00197787829264568,"PRODTRAD|MSIZE"
"97","MSIZE","PRODTRAD","disagree",0.00350312525395753,"PRODTRAD|MSIZE"
"98","MSIZE","PRODTRAD","not_sure",0.0172199463705326,"PRODTRAD|MSIZE"
"99","MSIZE","PRODTRAD","agree",0.0994175937783475,"PRODTRAD|MSIZE"
"100","MSIZE","PRODTRAD","strongly_agree",0.877881456304517,"PRODTRAD|MSIZE"
"101","MSIZE","TRAD","strongly_disagree",0.0181890271414814,"TRAD|MSIZE"
"102","MSIZE","TRAD","disagree",0.0308059976939127,"TRAD|MSIZE"
"103","MSIZE","TRAD","not_sure",0.129406435732293,"TRAD|MSIZE"
"104","MSIZE","TRAD","agree",0.386886424472017,"TRAD|MSIZE"
"105","MSIZE","TRAD","strongly_agree",0.434712114960295,"TRAD|MSIZE"
"106","ROUND","PROD","strongly_disagree",0.0601010633659834,"PROD|ROUND"
"107","ROUND","PROD","disagree",0.0908751295353966,"PROD|ROUND"
"108","ROUND","PROD","not_sure",0.277424322069637,"PROD|ROUND"
"109","ROUND","PROD","agree",0.389395576835004,"PROD|ROUND"
"110","ROUND","PROD","strongly_agree",0.182203908193979,"PROD|ROUND"
"111","ROUND","PRODTRAD","strongly_disagree",0.114441361540512,"PRODTRAD|ROUND"
"112","ROUND","PRODTRAD","disagree",0.149928887864486,"PRODTRAD|ROUND"
"113","ROUND","PRODTRAD","not_sure",0.337965919312329,"PRODTRAD|ROUND"
"114","ROUND","PRODTRAD","agree",0.29836818126905,"PRODTRAD|ROUND"
"115","ROUND","PRODTRAD","strongly_agree",0.0992956500136231,"PRODTRAD|ROUND"
"116","ROUND","TRAD","strongly_disagree",0.121072939251936,"TRAD|ROUND"
"117","ROUND","TRAD","disagree",0.155899569203912,"TRAD|ROUND"
"118","ROUND","TRAD","not_sure",0.340552446091006,"TRAD|ROUND"
"119","ROUND","TRAD","agree",0.28874535993023,"TRAD|ROUND"
"120","ROUND","TRAD","strongly_agree",0.0937296855229149,"TRAD|ROUND"
"121","SIZE","PROD","strongly_disagree",0.00570468805934292,"PROD|SIZE"
"122","SIZE","PROD","disagree",0.0100000076770133,"PROD|SIZE"
"123","SIZE","PROD","not_sure",0.0473051878556289,"PROD|SIZE"
"124","SIZE","PROD","agree",0.224089304325327,"PROD|SIZE"
"125","SIZE","PROD","strongly_agree",0.712900812082687,"PROD|SIZE"
"126","SIZE","PRODTRAD","strongly_disagree",0.00882582619325324,"PRODTRAD|SIZE"
"127","SIZE","PRODTRAD","disagree",0.015338228409582,"PRODTRAD|SIZE"
"128","SIZE","PRODTRAD","not_sure",0.0703397278642528,"PRODTRAD|SIZE"
"129","SIZE","PRODTRAD","agree",0.290117989816367,"PRODTRAD|SIZE"
"130","SIZE","PRODTRAD","strongly_agree",0.615378227716545,"PRODTRAD|SIZE"
"131","SIZE","TRAD","strongly_disagree",0.0111442247023068,"TRAD|SIZE"
"132","SIZE","TRAD","disagree",0.0192438006456873,"TRAD|SIZE"
"133","SIZE","TRAD","not_sure",0.0862909558111411,"TRAD|SIZE"
"134","SIZE","TRAD","agree",0.324988925512093,"TRAD|SIZE"
"135","SIZE","TRAD","strongly_agree",0.558332093328772,"TRAD|SIZE"
"136","SMELL","PROD","strongly_disagree",0.0342309116318354,"PROD|SMELL"
"137","SMELL","PROD","disagree",0.0554925682141903,"PROD|SMELL"
"138","SMELL","PROD","not_sure",0.203779567706479,"PROD|SMELL"
"139","SMELL","PROD","agree",0.419790820718553,"PROD|SMELL"
"140","SMELL","PROD","strongly_agree",0.286706131728942,"PROD|SMELL"
"141","SMELL","PRODTRAD","strongly_disagree",0.0111438723885856,"PRODTRAD|SMELL"
"142","SMELL","PRODTRAD","disagree",0.019243210966875,"PRODTRAD|SMELL"
"143","SMELL","PRODTRAD","not_sure",0.0862886027734616,"PRODTRAD|SMELL"
"144","SMELL","PRODTRAD","agree",0.324984336641425,"PRODTRAD|SMELL"
"145","SMELL","PRODTRAD","strongly_agree",0.558339977229653,"PRODTRAD|SMELL"
"146","SMELL","TRAD","strongly_disagree",0.0109255284594399,"TRAD|SMELL"
"147","SMELL","TRAD","disagree",0.0188775386708392,"TRAD|SMELL"
"148","SMELL","TRAD","not_sure",0.0848262615654646,"TRAD|SMELL"
"149","SMELL","TRAD","agree",0.322102597329692,"TRAD|SMELL"
"150","SMELL","TRAD","strongly_agree",0.563268073974564,"TRAD|SMELL"
"151","TASTE","PROD","strongly_disagree",0.0703541390711686,"PROD|TASTE"
"152","TASTE","PROD","disagree",0.103510389164476,"PROD|TASTE"
"153","TASTE","PROD","not_sure",0.296197006467766,"PROD|TASTE"
"154","TASTE","PROD","agree",0.371510195075958,"PROD|TASTE"
"155","TASTE","PROD","strongly_agree",0.158428270220632,"PROD|TASTE"
"156","TASTE","PRODTRAD","strongly_disagree",0.0165678945344467,"PRODTRAD|TASTE"
"157","TASTE","PRODTRAD","disagree",0.0281855062767808,"PRODTRAD|TASTE"
"158","TASTE","PRODTRAD","not_sure",0.120145941127481,"PRODTRAD|TASTE"
"159","TASTE","PRODTRAD","agree",0.376915158955833,"PRODTRAD|TASTE"
"160","TASTE","PRODTRAD","strongly_agree",0.458185499105459,"PRODTRAD|TASTE"
"161","TASTE","TRAD","strongly_disagree",0.00547718878229979,"TRAD|TASTE"
"162","TASTE","TRAD","disagree",0.00960726392745479,"TRAD|TASTE"
"163","TASTE","TRAD","not_sure",0.0455520045924794,"TRAD|TASTE"
"164","TASTE","TRAD","agree",0.218159956705493,"TRAD|TASTE"
"165","TASTE","TRAD","strongly_agree",0.721203585992273,"TRAD|TASTE"
"166","TEND","PROD","strongly_disagree",0.174423213842409,"PROD|TEND"
"167","TEND","PROD","disagree",0.195669774869615,"PROD|TEND"
"168","TEND","PROD","not_sure",0.342245177427908,"PROD|TEND"
